B0DCKBRW2N$Viper (Iron Rogues MC Book 8)$Fiona Davenport$September 23, 2024$$"$2.99"$4.6$486 ratings$94 pages$English$September 23, 2024$Mandy Reads Indie$5.0 out of 5 stars$Love these Iron Rogues!$Reviewed in the United States on September 24, 2024
B0DC11TPQ5$The Holy Word for Morning Revival - The Christian Life$Witness Lee$August 1, 2024$$"$3.50"$4.7$8 ratings$164 pages$English$Living Stream Ministry (August 1, 2024)$Narelie$5.0 out of 5 stars$Precious words to guide believers in living christ$Reviewed in the United States on September 3, 2024
B0CLWNTTJ9$Breakaway Hearts (Love and Hockey Book 2)$Nikki Lawson$October 25, 2023$"$18.99"$"$5.99"$4.4$3,932 ratings$454 pages$English$(October 25, 2023)$Caroline$5.0 out of 5 stars$What a fun series without the angst!$Reviewed in the United States on July 18, 2024
B0CHZ61V6V$A Dawn of Gods & Fury (Fate & Flame Book 4)$K.A.  Tucker$September 3, 2024$"$19.99"$"$5.99"$4.4$371 ratings$709 pages$English$K.A. Tucker Books Ltd.; 1st edition (September 3, 2024)$Jennifer$5.0 out of 5 stars$Thrilling and completely enthralling…what a ride!$Reviewed in the United States on September 3, 2024
B07V8HFMTR$The Catcher in the Rye$J. D. Salinger$August 13, 2019$$"$9.99"$4.4$42,073 ratings$116 pages$English$Little, Brown and Company; Large Print edition (August 13, 2019)$Gustavo M. Hobold$5.0 out of 5 stars$If a body catch a body coming through the rye$Reviewed in the United States on March 5, 2011
B00280LYI2$Percy Jackson and the Olympians, Book Three: The Titan's Curse$Rick Riordan$May 2, 2009$"$8.99"$"$6.99"$4.7$34,272 ratings$322 pages$English$Disney Hyperion (May 2, 2009)$MereChristian$5.0 out of 5 stars$Percy Jackson and Rick Riordan Finally Hit Their Groove$Reviewed in the United States on January 14, 2018
B0CSCQJ37L$The Wildflower: A Dark New Adult Bully Romance (Oakmount Elite Book 2)$J.L.  Beck$April 26, 2024$"$24.99"$"$5.99"$4.2$4,193 ratings$504 pages$English$Beck Romance Books (April 26, 2024)$Yami's Bookshelf$5.0 out of 5 stars$Dark and Captivating Bully Romance$Reviewed in the United States on August 5, 2024
B09SNYDGR9$Carrie Soto Is Back: A Novel$Taylor Jenkins Reid$August 30, 2022$$"$12.99"$4.4$39,560 ratings$371 pages$English$Ballantine Books (August 30, 2022)$James$5.0 out of 5 stars$A Grand Slam!$Reviewed in the United States on July 7, 2024
B0CVFS3CYN$You Belong with Me: A Novel: Mhairi McFarlane's highly anticipated contemporary romance novel, a hilarious and heartfelt romantic comedy set in England$Mhairi McFarlane$September 3, 2024$"$18.99"$"$12.99"$4.2$1,712 ratings$350 pages$English$Avon (September 3, 2024)$Donaldson Family$5.0 out of 5 stars$Must-read!$Reviewed in the United States on September 17, 2024
B0D2RFY4WB$The Book of Murder: A Prosecutor's Journey Through Love and Death$Matt Murphy$September 17, 2024$"$28.99"$"$13.99"$4.8$91 ratings$317 pages$English$Hyperion Avenue (September 17, 2024)$Samantha Smoot$5.0 out of 5 stars$Definitely worth the read$Reviewed in the United States on September 29, 2024
B0D24Z1STP$Hawkeye, Goldfinches, And The Farm (Modern Mail Order Brides Book 18)$Olivia Gaines$September 24, 2024$"$15.00"$"$3.99"$4.7$178 ratings$197 pages$English$Davonshire House Publishing; 1st edition (September 24, 2024)$Yvonne D$5.0 out of 5 stars$Absolutely Marvelous$Reviewed in the United States on September 26, 2024
B07PMZYYLN$Don't Believe It$Charlie Donlea$March 26, 2019$"$15.26"$"$8.50"$4.5$15,904 ratings$402 pages$English$Pinnacle Books (March 26, 2019)$Deborah Fagin$5.0 out of 5 stars$Great author.$Reviewed in the United States on September 20, 2024
B0CV9M1665$Nine Month Contract: A Small Town Grumpy Sunshine Romance$Amy Daws$April 11, 2024$"$17.99"$"$5.99"$4.4$13,683 ratings$358 pages$English$Amy Daws, LLC (April 11, 2024)$C Reads$5.0 out of 5 stars$Lucky & Mountain Man! 💙🐐$Reviewed in the United States on April 11, 2024
B098442BG3$Glucose Revolution: The Life-Changing Power of Balancing Your Blood Sugar$Jessie Inchauspe$April 5, 2022$$"$16.99"$4.7$8,243 ratings$295 pages$English$S&S/Simon Element (April 5, 2022)$Lucky0609$5.0 out of 5 stars$Great book!$Reviewed in the United States on June 15, 2024
B075CQSTGT$The One: A Novel$John Marrs$February 20, 2018$"$18.99"$"$13.99"$4.3$44,926 ratings$418 pages$English$Hanover Square Press; Original edition (February 20, 2018)$Judith I. Morris$5.0 out of 5 stars$Thriller$Reviewed in the United States on October 4, 2024
B07C7M8SX9$Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!$Robert T. Kiyosaki$April 11, 2017$"$7.99"$"$6.82"$4.7$100,403 ratings$336 pages$English$Plata Publishing (April 11, 2017)$Jared Carranza$5.0 out of 5 stars$Gives you a different mentality$Reviewed in the United States on August 23, 2024
B0CY99YN5Q$Mad Love : A Small Town, Single Dad, Sports Romance (The Single Dad Playbook Book 1)$Willow  Aster$July 10, 2024$"$15.99"$"$4.99"$4.4$3,518 ratings$356 pages$English$(July 10, 2024)$Peggy M$5.0 out of 5 stars$An emotional, light and funny story. I liked it!$Reviewed in the United States on July 17, 2024
B0DFVSNC9V$The Next Chapters: An On the Same Page Novella$Haley Cass$September 10, 2024$$"$3.99"$4.7$779 ratings$152 pages$English$September 10, 2024$Tacie$5.0 out of 5 stars$Heartwarming and Perfectly Crafted Follow-Up$Reviewed in the United States on September 21, 2024
B0B4KSR9HT$He Who Fights with Monsters 7: A LitRPG Adventure$Shirtaloon$September 13, 2022$$"$7.99"$4.8$10,642 ratings$622 pages$English$Aethon Books (September 13, 2022)$Kallisti$5.0 out of 5 stars$Best LitRPG$Reviewed in the United States on October 24, 2022
B0BBWK3T9T$He Who Fights with Monsters 8: A LitRPG Adventure$Shirtaloon$December 13, 2022$$"$7.99"$4.7$9,154 ratings$624 pages$English$Aethon Books (December 13, 2022)$Michael Theiss$5.0 out of 5 stars$Hilarious, fun, and beautiful$Reviewed in the United States on September 6, 2024
B07WWGB2XK$Blossom in Winter$Melanie Martins$October 28, 2019$$"$9.99"$4.3$4,612 ratings$509 pages$English$Melanie Martins, LLC; 1st edition (October 28, 2019)$Angela Chandler$5.0 out of 5 stars$Must read!$Reviewed in the United States on September 20, 2024
B0DG62N9YW$Kill Switch (Tom Rollins Thrillers Book 14)$Paul Heatley$September 22, 2024$"$11.99"$"$4.99"$4.6$749 ratings$302 pages$English$Inkubator Books (September 22, 2024)$Kim H$5.0 out of 5 stars$Kill Switch$Reviewed in the United States on September 24, 2024
B0D4TTDJ7G$The Orc and the Innkeeper: A Cozy Monster Romance (Elderberry Falls Book 1)$Cora Crane$July 12, 2024$"$17.99"$"$2.99"$4.3$1,587 ratings$219 pages$English$July 12, 2024$bookitallaway$5.0 out of 5 stars$Adorable$Reviewed in the United States on September 9, 2024
B07NL757ZF$The Night Fire (Renée Ballard Book 3)$Michael Connelly$October 22, 2019$$"$9.99"$4.6$57,610 ratings$449 pages$English$Little, Brown and Company (October 22, 2019)$Roxy Rich$5.0 out of 5 stars$Another smash read by Connelly.$Reviewed in the United States on December 14, 2019
B0D2DXC92Y$Ultimate Level 1: Shattered Boundaries$Shawn Wilson$July 1, 2024$$"$6.99"$4.7$2,354 ratings$420 pages$English$Mango Media LLC; 1st edition (July 1, 2024)$Derek S.$5.0 out of 5 stars$love the series$Reviewed in the United States on September 27, 2024
B0CQD6PG72$The Banned Books Club: A Novel$Brenda Novak$September 17, 2024$"$18.99"$"$12.99"$4.6$193 ratings$369 pages$English$MIRA (September 17, 2024)$Sonia Connon$5.0 out of 5 stars$The Truth and Love always prevail$Reviewed in the United States on September 22, 2024
B01N7B94IK$The Heart's Invisible Furies: A Novel$John Boyne$August 22, 2017$$"$14.99"$4.5$34,497 ratings$567 pages$English$Hogarth; Reprint edition (August 22, 2017)$switterbug/Betsey Van Horn$5.0 out of 5 stars$An Irish odyssey of country, identity and family$Reviewed in the United States on September 1, 2017
B0C4JB56TJ$The Tainted Cup (Shadow of the Leviathan Book 1)$Robert Jackson Bennett$February 6, 2024$"$28.99"$"$13.99"$4.6$2,840 ratings$410 pages$English$Del Rey (February 6, 2024)$CB$5.0 out of 5 stars$Truly Spectacular!$Reviewed in the United States on August 5, 2024
B09W2BLL4B$The House at the End of the World$Dean Koontz$January 24, 2023$"$16.99"$"$9.99"$4.4$33,700 ratings$398 pages$English$Thomas & Mercer (January 24, 2023)$Jim Leinjnger$5.0 out of 5 stars$Entertaining thriller$Reviewed in the United States on September 12, 2024
B0DBF5STQD$Corruption Wielder 3: A LitRPG Apocalypse Adventure$Aaron Shih$September 13, 2024$$"$5.99"$4.6$403 ratings$475 pages$English$September 13, 2024$Adam Roberts$5.0 out of 5 stars$A fun romp full of good lines and the MC being OP$Reviewed in the United States on September 25, 2024
B0BZN1NT67$Azarinth Healer Book Two: A LitRPG Adventure$Rhaegar$April 20, 2023$"$19.99"$"$5.99"$4.7$4,569 ratings$568 pages$English$Portal Books (April 20, 2023)$Tom P$5.0 out of 5 stars$Headlong charge$Reviewed in the United States on July 25, 2024
B0BTYWH2YP$The Kingdom, the Power, and the Glory: American Evangelicals in an Age of Extremism$Tim Alberta$December 5, 2023$"$35.00"$"$17.99"$4.7$3,314 ratings$506 pages$English$Harper (December 5, 2023)$Tony Wyrembelski$5.0 out of 5 stars$Timely, important book by an author who thoroughly understands and cares deeply about his subject.$Reviewed in the United States on September 24, 2024
B07WF972WK$The 7 Habits of Highly Effective People: 30th Anniversary Edition (The Covey Habits Series)$Stephen R. Covey$October 20, 2020$"$19.99"$"$14.99"$4.8$13,732 ratings$447 pages$English$Simon & Schuster; 4th edition (October 20, 2020)$Angel Hartline$5.0 out of 5 stars$Good read$Reviewed in the United States on September 18, 2024
B0C53RMWDY$Coldhearted King: A Billionaire Workplace Romance (Empty Kingdom Book 1)$L. M.  Dalgleish$June 29, 2023$$"$4.99"$4.5$11,451 ratings$416 pages$English$(June 29, 2023)$Karen$5.0 out of 5 stars$OMG$Reviewed in the United States on August 6, 2024
B0D8WBPJ8B$Off Midway Station: A gripping and action-packed military science fiction adventure (Guardians of the Dark Book 1)$Marc Alan Edelheit$September 13, 2024$$"$2.99"$4.6$551 ratings$428 pages$English$Second Sky (September 13, 2024)$Botmaker$5.0 out of 5 stars$Start to Finish- All Action$Reviewed in the United States on September 29, 2024
B0CB76H7YK$Silent Lies: An Age Gap Arranged Marriage Mafia Romance (Perfectly Imperfect Book 8)$Neva Altaj$October 19, 2023$"$15.00"$"$4.99"$4.6$10,928 ratings$342 pages$English$Neva Altaj (October 19, 2023)$Marlene R.$5.0 out of 5 stars$This was fun to read!…..5 Stars!$Reviewed in the United States on September 6, 2024
B01922I1GG$The Obelisk Gate (The Broken Earth Book 2)$N. K. Jemisin$August 16, 2016$"$18.99"$"$5.99"$4.6$25,285 ratings$448 pages$English$Orbit (August 16, 2016)$J.Lynn$5.0 out of 5 stars$Fantastically executed and engaging!$Reviewed in the United States on February 29, 2024
B08923Q54P$Chasing Love: A Best Friends Brother Romance (Dark Love Series Book 1)$Kat  T.Masen$July 5, 2020$$"$3.99"$4.2$18,523 ratings$464 pages$English$(July 5, 2020)$Charlotte G$5.0 out of 5 stars$I.AM.OBSESSED.$Reviewed in the United States on August 23, 2024
B0CL5G9HL7$Challenger: A True Story of Heroism and Disaster on the Edge of Space$Adam Higginbotham$May 14, 2024$"$35.00"$"$16.99"$4.7$600 ratings$570 pages$English$Avid Reader Press / Simon & Schuster (May 14, 2024)$William de Rham$5.0 out of 5 stars$Excellent examination of the space shuttle program and Challenger disaster$Reviewed in the United States on May 15, 2024
B003H3IOKU$Winter's Heart: Book Nine of The Wheel of Time$Robert Jordan$April 14, 2010$$"$9.99"$4.6$14,656 ratings$705 pages$English$Tor Books; First edition (April 14, 2010)$DCaruthers$5.0 out of 5 stars$enjoyable series$Reviewed in the United States on August 15, 2024
B083H2B2D8$Protecting What's Mine: A Small Town Love Story (Benevolence Book 3)$Lucy Score$January 16, 2020$"$18.99"$"$5.99"$4.6$24,516 ratings$476 pages$English$That's What She Said Publishing (January 16, 2020)$BookAddict$5.0 out of 5 stars$“Happiness sometimes just snuck up on a person when they were least expecting it.”$Reviewed in the United States on January 16, 2020
B08H5PKGGG$The Personal MBA 10th Anniversary Edition$Josh Kaufman$September 1, 2020$"$20.00"$"$15.99"$4.6$4,772 ratings$491 pages$English$Portfolio (September 1, 2020)$P$5.0 out of 5 stars$Well written, comprehensive$Reviewed in the United States on September 28, 2024
B004AM5R20$Interview with the Vampire (The Vampire Chronicles, Book 1)$Anne Rice$November 17, 2010$$"$9.99"$4.5$8,753 ratings$354 pages$English$Ballantine Books; Reissue edition (November 17, 2010)$LynnS77$5.0 out of 5 stars$The First Vampire Interview$Reviewed in the United States on October 18, 2023
B006M7A8JI$Breaking the Habit of Being Yourself: How to Lose Your Mind and Create a New One$Joe Dispenza$February 15, 2012$"$16.99"$"$9.99"$4.7$16,466 ratings$370 pages$English$Hay House LLC (February 15, 2012)$Dallas Amsden$5.0 out of 5 stars$Amazing insights and actionable steps$Reviewed in the United States on September 16, 2024
B0CT9THG99$Mark of the Fool 7: A Progression Fantasy Epic$J.M. Clarke$May 15, 2024$$"$7.99"$4.8$2,632 ratings$680 pages$English$Aethon Books (May 15, 2024)$Tim$5.0 out of 5 stars$Best So Far$Reviewed in the United States on May 26, 2024
B0BR64BTC1$Never Marry Your Brother's Best Friend (Never Say Never Book 1)$Lauren Landish$January 15, 2023$"$14.99"$"$5.99"$4.2$16,422 ratings$304 pages$English$(January 15, 2023)$Amazon Customer$5.0 out of 5 stars$loved it!$Reviewed in the United States on September 15, 2024
B08DM6QYYH$Our Way$T L  Swan$July 24, 2020$"$21.99"$"$4.99"$4.4$18,636 ratings$612 pages$English$T L Swan (July 24, 2020)$KC Caron$5.0 out of 5 stars$💗 Nathan Mercer is a Romance Revelation$Reviewed in the United States on July 26, 2020
B08GJQFFDX$The Blacktongue Thief$Christopher Buehlman$May 25, 2021$"$18.99"$"$12.99"$4.6$6,838 ratings$413 pages$English$Tor Books (May 25, 2021)$Pete Doroshenko$5.0 out of 5 stars$A fast paced story in the style of classic sword and sorcery tales of old$Reviewed in the United States on July 30, 2024
B0D96MWKB6$Lucifer's Bride: Married To The Devil The Complete Series$Roxie Ray$July 9, 2024$$"$9.99"$4.4$159 ratings$1698 pages$English$July 9, 2024$Kindle Customer$3.0 out of 5 stars$What's missing?$Reviewed in the United States on September 12, 2024
B0B18JHYMC$Codependent No More: How to Stop Controlling Others and Start Caring for Yourself (Revised and Updated)$Melody Beattie$October 25, 2022$"$18.00"$"$9.99"$4.7$17,942 ratings$329 pages$, and $Spiegel & Grau (October 25, 2022)$Katelyn Taylor$5.0 out of 5 stars$Must have$Reviewed in the United States on July 30, 2024
B073YFGY3M$Dr Stanton$T L Swan$July 20, 2017$"$21.99"$"$4.99"$4.5$22,152 ratings$578 pages$English$T L Swan (July 20, 2017)$Courtney Sallam$5.0 out of 5 stars$This had me in a whirlwind of emotions$Reviewed in the United States on September 14, 2024
B007978P18$The Return Of The King: Being the Third Part of the Lord of the Rings$J.R.R. Tolkien$February 15, 2012$$"$14.99"$4.9$11,339 ratings$432 pages$English$William Morrow; Illustrated edition (February 15, 2012)$Goth Gone Grey$5.0 out of 5 stars$Classic, epic fantasy literature$Reviewed in the United States on January 15, 2023
B00R697BC8$The Bands of Mourning: A Mistborn Novel (The Mistborn Saga Book 6)$Brandon Sanderson$January 26, 2016$"$10.99"$"$9.99"$4.7$20,421 ratings$455 pages$English$Tor Books (January 26, 2016)$Franklin$5.0 out of 5 stars$Better and Better!$Reviewed in the United States on September 3, 2024
B00PEPR5NG$The Inheritance Cycle 4-Book Collection: Eragon; Eldest; Brisingr; Inheritance$Christopher Paolini$December 9, 2014$"$63.96"$"$39.99"$4.8$10,457 ratings$3120 pages$English$Knopf Books for Young Readers (December 9, 2014)$schumaker$5.0 out of 5 stars$Great Series$Reviewed in the United States on September 16, 2024
B0CTHR5H34$Unwanted (Men and Monsters Book 1)$Mia Sheridan$July 9, 2024$"$9.99"$"$7.39"$4.3$1,483 ratings$462 pages$English$Bloom Books (July 9, 2024)$Kassandra$5.0 out of 5 stars$Complexly riveting!$Reviewed in the United States on August 28, 2024
B09Z7MH5C3$The Creative Act: A Way of Being$Rick Rubin$January 17, 2023$"$32.00"$"$16.99"$4.7$8,204 ratings$418 pages$English$Penguin Press (January 17, 2023)$Lori Marlowe Lahman$5.0 out of 5 stars$One of the best books on creativity$Reviewed in the United States on August 19, 2024
B0DBGFGTLH$Cappadonna (Delgato Family: Cappadonna)$Jahquel J.$July 27, 2024$$"$8.99"$4.8$2,297 ratings$304 pages$English$July 27, 2024$Onethatreads$5.0 out of 5 stars$amazing story line$Reviewed in the United States on August 3, 2024
B0CW18RZS4$The Parlor Game: A Regency Romance (Noble Charades Book 3)$Ashtyn Newbold$September 16, 2024$$"$4.99"$4.7$580 ratings$309 pages$English$Three Leaf Publishing (September 16, 2024)$Luci$5.0 out of 5 stars$clean romance$Reviewed in the United States on September 27, 2024
B000OIZUWG$Echo Burning (Jack Reacher Book 5)$Lee Child$June 25, 2011$"$10.99"$"$7.99"$4.4$45,133 ratings$438 pages$English$Berkley (June 25, 2011)$Brian Leonard$5.0 out of 5 stars$One Lee child's best.$Reviewed in the United States on August 4, 2024
B0B46FSW37$City of Ruin (Witch Walker Book 2)$Charissa Weaks$September 27, 2022$$"$5.99"$4.4$4,182 ratings$506 pages$English$City Owl Press (September 27, 2022)$Renee$5.0 out of 5 stars$This world has officially been blown straight open and I need MORE!!$Reviewed in the United States on March 28, 2023
B0052RDHTM$Fall of Giants (The Century Trilogy, Book 1)$Ken Follett$August 30, 2011$"$25.00"$"$14.99"$4.4$54,125 ratings$865 pages$English$Penguin Books; Reprint edition (August 30, 2011)$Jana L.Perskie$5.0 out of 5 stars$An extraordinary read! Absolutely unputdownable!!!$Reviewed in the United States on September 16, 2014
B0B4513BRW$Vera Wong's Unsolicited Advice for Murderers (A Vera Wong Novel Book 1)$Jesse Q. Sutanto$March 14, 2023$"$18.00"$"$12.99"$4.4$9,449 ratings$348 pages$English$Berkley (March 14, 2023)$Amazon Customer$5.0 out of 5 stars$Treasure of Found Family and Tea$Reviewed in the United States on September 14, 2024
B0D54XNT9B$Fated for Starfall: A Paranormal Reverse Harem Romance (Arcanum Academy Book 2)$JC Dark$September 23, 2024$$"$4.99"$4.4$299 ratings$298 pages$English$September 23, 2024$Catski$5.0 out of 5 stars$Arcanum Academy$Reviewed in the United States on September 23, 2024
B0BCKQ517S$Rebel Revenge (Saint View Rebels Book 1)$Elle Thorpe$August 1, 2023$"$15.99"$"$4.99"$4.5$5,446 ratings$398 pages$English$Elle Thorpe Pty Ltd (August 1, 2023)$Nancy Scott$5.0 out of 5 stars$Very good stuff$Reviewed in the United States on September 3, 2024
B0D8QMG3SL$Wild Lilies (The Sutton Book Club 4)$Katie Winters$September 10, 2024$"$15.99"$"$4.99"$4.5$669 ratings$194 pages$English$September 10, 2024$Anne Friese$5.0 out of 5 stars$Wild Lilies ( The Sutton Book Club 4 )$Reviewed in the United States on September 14, 2024
B0D6RLTDRM$Priceless (Clarity Coast Omegaverse Book 2)$Devyn Sinclair$August 8, 2024$"$16.99"$"$4.99"$4.5$2,230 ratings$424 pages$English$Infinite Endings, LLC (August 8, 2024)$Nikkireadssmut$5.0 out of 5 stars$Gah I love a plus size baddie$Reviewed in the United States on August 10, 2024
B004G60FWM$The Fall of Hyperion (Hyperion Cantos, Book 2)$Dan Simmons$February 2, 2011$"$8.99"$"$5.99"$4.5$14,136 ratings$676 pages$English$Spectra (February 2, 2011)$Carlos Mendoza$5.0 out of 5 stars$Wonderful! 5/5$Reviewed in the United States on July 30, 2024
B01MYZ8X5C$All Systems Red: The Murderbot Diaries$Martha Wells$May 2, 2017$"$16.99"$"$4.99"$4.4$51,311 ratings$156 pages$English$Tordotcom (May 2, 2017)$Rhys$5.0 out of 5 stars$Fall In Love With Murderbot$Reviewed in the United States on February 1, 2021
B097226N7N$The Blood Traitor (The Prison Healer Book 3)$Lynette Noni$June 14, 2022$"$15.99"$"$13.99"$4.6$5,203 ratings$485 pages$English$Clarion Books (June 14, 2022)$Amazon Customer$5.0 out of 5 stars$Pefection$Reviewed in the United States on August 5, 2024
B0BP66G6B7$The Fraud: A Novel$Zadie Smith$September 5, 2023$$"$12.99"$3.6$4,176 ratings$463 pages$English$Penguin Press (September 5, 2023)$Amazon Customer$5.0 out of 5 stars$alas, an ignored masterpiece$Reviewed in the United States on April 29, 2024
B0CTB3HHXY$Dust Storm: A Single Dad Cowboy Romance (The Griffith Brothers Book 1)$Maggie Gates$March 5, 2024$"$16.99"$"$4.99"$4.2$5,475 ratings$410 pages$English$(March 5, 2024)$Jeeves Reads Romance$5.0 out of 5 stars$Sweet and sexy$Reviewed in the United States on March 16, 2024
B09Y4653JV$All the Dangerous Things: A Novel$Stacy Willingham$January 10, 2023$$"$9.99"$4.3$16,468 ratings$332 pages$English$Minotaur Books (January 10, 2023)$Schasle Bishoff$5.0 out of 5 stars$Great Read!$Reviewed in the United States on September 26, 2024
B0CK8CMXYY$Red Star Falling (Luke Daniels)$Steve Berry$June 11, 2024$"$30.00"$"$14.99"$4.5$1,684 ratings$396 pages$English$Grand Central Publishing (June 11, 2024)$Kindle Customer$5.0 out of 5 stars$Gritty fiction$Reviewed in the United States on August 20, 2024
B0C1SY64NZ$The New Couple in 5B: A Novel$Lisa Unger$March 5, 2024$$"$12.99"$4.1$4,042 ratings$406 pages$English$Park Row (March 5, 2024)$Amazon Customer$5.0 out of 5 stars$A Suspenseful and Spine-tingling Novel$Reviewed in the United States on August 22, 2024
B0B3755RV9$Legends & Lattes: A Novel of High Fantasy and Low Stakes$Travis Baldree$June 7, 2022$"$17.99"$"$12.99"$4.6$23,654 ratings$296 pages$English$Tor Books (June 7, 2022)$The Bookwyrm Speaks$5.0 out of 5 stars$Just a fantastic slice of life cozy fantasy.$Reviewed in the United States on April 13, 2022
B0853F4VKP$The Parasitic Mind: How Infectious Ideas Are Killing Common Sense$Gad Saad$October 6, 2020$"$19.99"$"$12.99"$4.7$5,107 ratings$255 pages$English$Regnery (October 6, 2020)$Jennifer W.$5.0 out of 5 stars$An important and timely read… 👍👍👍.$Reviewed in the United States on July 2, 2024
B0CW18RJVD$Fulcrum: The epic conclusion (The Aggressor Series Book 5)$FX Holden$August 30, 2024$$"$5.99"$4.8$349 ratings$738 pages$English$August 30, 2024$Geddes J$5.0 out of 5 stars$NON STOP READING$Reviewed in the United States on September 23, 2024
B0C38FCTJC$Build the Life You Want: The Art and Science of Getting Happier$Arthur C. Brooks$September 12, 2023$"$30.00"$"$14.99"$4.4$2,715 ratings$269 pages$English$Portfolio (September 12, 2023)$booklover$5.0 out of 5 stars$Easy Read, Informative, But....$Reviewed in the United States on May 19, 2024
B08531QY7X$Kingdom of the Wicked$Kerri Maniscalco$October 27, 2020$"$12.99"$"$2.99"$4.4$18,304 ratings$385 pages$English$Little, Brown Books for Young Readers (October 27, 2020)$Jenji$5.0 out of 5 stars$Series Review$Reviewed in the United States on July 17, 2024
B0CQDN7F36$Clete: A Dave Robicheaux Novel$James Lee Burke$June 11, 2024$"$28.00"$"$9.24"$4.2$4,087 ratings$312 pages$English$Atlantic Monthly Press (June 11, 2024)$A. Rudolph$5.0 out of 5 stars$I loved it, slightly different voice same terrific people.$Reviewed in the United States on June 24, 2024
B08KPKHVXQ$Dopamine Nation: Finding Balance in the Age of Indulgence$Anna Lembke$August 24, 2021$"$20.00"$"$14.99"$4.6$9,077 ratings$297 pages$English$Dutton (August 24, 2021)$Ryan T$5.0 out of 5 stars$excellent book for education and awareness$Reviewed in the United States on August 26, 2024
B003TU29WA$The Untethered Soul: The Journey Beyond Yourself$Michael A. Singer$October 3, 2007$"$15.15"$"$9.41"$4.7$41,153 ratings$314 pages$English$New Harbinger Publications; 1st edition (October 3, 2007)$M. Jeffreys$5.0 out of 5 stars$"My CE Magazine Dec. 2013 book review of ""The Untethered Soul"""$Reviewed in the United States on December 4, 2013
B004J4WKTW$The Night Circus: A Novel$Erin Morgenstern$September 13, 2011$"$19.00"$"$13.99"$4.4$47,909 ratings$401 pages$English$Anchor (September 13, 2011)$JTF$5.0 out of 5 stars$Fabulous novel; Morgenstern is a brilliant writer.$Reviewed in the United States on April 10, 2013
B0B9KVXCQ6$Starter Villain$John Scalzi$September 19, 2023$"$18.99"$"$11.99"$4.5$9,138 ratings$268 pages$English$Tor Books (September 19, 2023)$Okiefroggy$5.0 out of 5 stars$Fun Romp$Reviewed in the United States on October 1, 2024
B0DFRNWB9Y$Concealment (Alex and Cassidy Book 8)$Nancy Ann  Healy$September 22, 2024$$"$7.99"$4.7$112 ratings$358 pages$English$Bumbling Bard Creations (September 22, 2024)$cld$5.0 out of 5 stars$It's got it all!$Reviewed in the United States on September 25, 2024
B07Y82N2M3$The Best of Friends$Lucinda Berry$August 18, 2020$"$15.95"$"$4.99"$4.3$50,121 ratings$285 pages$English$Thomas & Mercer (August 18, 2020)$Tari$5.0 out of 5 stars$Amazing$Reviewed in the United States on September 20, 2024
B09Y94K74X$Everyone in My Family Has Killed Someone: A Novel (The Ernest Cunningham Mysteries Book 1)$Benjamin Stevenson$January 17, 2023$"$18.99"$"$12.99"$4.0$9,423 ratings$384 pages$English$Mariner Books (January 17, 2023)$Maria$4.0 out of 5 stars$Slow to start, but a good ending$Reviewed in the United States on January 26, 2024
B0D8BL8PF9$Strawberry Sands Sweet Beach Romance Box Set Collection Books 1-8$Jessie Gussman$July 23, 2024$$"$9.99"$4.6$359 ratings$1496 pages$English$July 23, 2024$lady in the oaks$5.0 out of 5 stars$Christian romance$Reviewed in the United States on September 21, 2024
B0CLNBC277$Viscount in Love: A Novel (Accidental Brides)$Eloisa James$July 23, 2024$"$9.99"$"$6.99"$4.6$1,143 ratings$382 pages$English$Avon (July 23, 2024)$Flagstaffian$5.0 out of 5 stars$Delightful characters n a fun, fresh book$Reviewed in the United States on August 21, 2024
B0C5TCGPPS$Poor Charlie’s Almanack: The Essential Wit and Wisdom of Charles T. Munger$Charles T. Munger$December 5, 2023$"$30.00"$"$9.99"$4.6$1,680 ratings$433 pages$English$Stripe Press (December 5, 2023)$Kindle Customer$5.0 out of 5 stars$Practical and influential$Reviewed in the United States on September 12, 2024
B0B3Y6S4TZ$Master Slave Husband Wife: An Epic Journey from Slavery to Freedom$Ilyon Woo$January 17, 2023$"$19.99"$"$14.99"$4.4$2,022 ratings$409 pages$English$37 Ink (January 17, 2023)$Chideziri$5.0 out of 5 stars$Accept the story as it si written...$Reviewed in the United States on March 25, 2024
B0CV1QFRJJ$A Return to Common Sense: How to Fix America Before We Really Blow It$Leigh Mcgowan$September 17, 2024$"$29.99"$"$14.99"$4.7$38 ratings$300 pages$English$Atria/One Signal Publishers (September 17, 2024)$Abbie$5.0 out of 5 stars$An important book club read for every American$Reviewed in the United States on October 1, 2024
B00FPQA4F0$Cibola Burn (The Expanse Book 4)$James S. A. Corey$June 17, 2014$"$19.99"$"$11.99"$4.6$33,601 ratings$591 pages$English$Orbit (June 17, 2014)$Skuldren$5.0 out of 5 stars$Sci-Fi Escapism at it's Best$Reviewed in the United States on July 21, 2014
B00UQF3MHW$The Outlander Series Bundle: Books 1, 2, 3, and 4: Outlander, Dragonfly in Amber, Voyager, Drums of Autumn (Outlander Bundle)$Diana Gabaldon$April 28, 2015$"$39.96"$"$32.99"$4.8$12,141 ratings$5073 pages$English$Delacorte Press; Reissue edition (April 28, 2015)$tinkerbell$5.0 out of 5 stars$Excellent Start To The Next Four In The Series$Reviewed in the United States on October 30, 2021
